shop_id,name,address,district,lng,lat,rating,review_count,avg_price,price_level,packages,package_count,opening_hours,phone,tags,source,crawl_time
G7bvsUbvUqKDeuJT,十三K·PARTY KTV(丰台春风里店),新宫地铁站D西南口步行300米,丰台区,116.364934,39.809849,4.8,690.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""177,30"", ""mentions"": ""8"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""177,30"", ""mentions"": ""16"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""177,30"", ""mentions"": ""18"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""177,30"", ""mentions"": ""2"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""177,30"", ""mentions"": ""10"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 新宫 / 量贩式KTV"", ""amap_best_name"": ""十三K·PARTY·KTV(丰台春风里店)"", ""amap_best_score"": ""1.0000"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:46:29
G689b4jtvYvbTu3V,唱吧麦颂KTV(大成路翠微百货店),大成路8号翠微百货5层,丰台区,116.265451,39.888395,4.3,786.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": """", ""mentions"": ""3"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": """", ""mentions"": ""5"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": """", ""mentions"": ""4"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": """", ""mentions"": ""3"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": """", ""mentions"": ""1"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 青塔商圈 / 量贩式KTV"", ""amap_best_name"": ""唱吧麦颂KTV(翠微百货大成路店)"", ""amap_best_score"": ""0.7857"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:46:29
H773LpEZwqi8LXtF,NO.9PARTY·K 量贩纯K(丽泽店),立汤路辅路与中滩村北三街交叉口西南160米,昌平区,116.411775,40.063625,3.9,29.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": """", ""mentions"": ""1"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": """", ""mentions"": ""1"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": """", ""mentions"": ""1"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": """", ""mentions"": ""3"", ""source"": ""review_text""}]",4.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 六里桥/丽泽桥 / 量贩式KTV"", ""amap_best_name"": ""A-party KTV(未来城店)"", ""amap_best_score"": ""0.5714"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""47""}",search+review_api+offline_enriched,2026-02-14 23:46:30
jnZIEZb9U43FFzZa,酷秀KTV(亦庄店),北京城区荣华街道北京经济技术开发区荣华中路8号院1号楼华联BHGMall4层F4-08,大兴区,116.501401,39.804712,4.2,364.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""300,28"", ""mentions"": ""13"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""300,28"", ""mentions"": ""17"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""300,28"", ""mentions"": ""22"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""300,28"", ""mentions"": ""7"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""300,28"", ""mentions"": ""8"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 亦庄 / 量贩式KTV"", ""amap_best_name"": ""酷秀KTV(亦庄华联店)"", ""amap_best_score"": ""0.8750"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:46:30
F9sg6Y29lYkEGTFA,九天夜舞KTV,北京城区中国太平路21号,海淀区,116.281133,39.897505,0.0,8.0,,,"[{""title"": ""酒水相关（评论提及）"", ""price_hint"": """", ""mentions"": ""1"", ""source"": ""review_text""}]",1.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 黄村 / 休闲娱乐"", ""amap_best_name"": ""金满天"", ""amap_best_score"": ""0.2857"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""8""}",search+review_api+offline_enriched,2026-02-14 23:46:31
k4ziCV4meN90He23,青蛙王子量贩式KTV(望京港旅大厦店),大灰厂向北500米路东(西王佐红绿灯向北),丰台区,116.130051,39.816472,4.8,764.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""190,68,45"", ""mentions"": ""6"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""190,68,45"", ""mentions"": ""8"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""190,68,45"", ""mentions"": ""8"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""190,68,45"", ""mentions"": ""6"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""190,68,45"", ""mentions"": ""2"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 望京 / 量贩式KTV"", ""amap_best_name"": ""青蛙王子量贩式KTV(王佐店)"", ""amap_best_score"": ""0.6364"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:46:31
Ga6mZjnfYl72h70E,星聚会KTV(北京酒仙桥新番时光里店),宏源大厦西门停车场内新番时光里商场2层,朝阳区,116.490418,39.984974,4.6,980.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""300"", ""mentions"": ""7"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""300"", ""mentions"": ""5"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""300"", ""mentions"": ""23"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""300"", ""mentions"": ""8"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""300"", ""mentions"": ""5"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 798/大山子 / 量贩式KTV"", ""amap_best_name"": ""星聚会KTV(酒仙桥时光里店)"", ""amap_best_score"": ""0.9231"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:46:32
G8DWwEuhEhhvci8m,唱吧麦颂KTV(大兴鸿坤广场店),北京城区东中街九号东环广场A座b1,东城区,116.43616,39.937828,4.4,623.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": """", ""mentions"": ""7"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": """", ""mentions"": ""7"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": """", ""mentions"": ""9"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": """", ""mentions"": ""6"", ""source"": ""review_text""}]",4.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 西红门 / 量贩式KTV"", ""amap_best_name"": ""唱吧麦颂KTV(东环广场店)"", ""amap_best_score"": ""0.7500"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:46:32
H8Gim5DNU61lU3fE,星港汇 量贩式KTV(慈云寺店),北京城区八里庄东里樱辉财富广场4楼401,朝阳区,116.496022,39.916014,4.8,277.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": """", ""mentions"": ""6"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": """", ""mentions"": ""4"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": """", ""mentions"": ""6"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": """", ""mentions"": ""2"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": """", ""mentions"": ""9"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 慈云寺/八里庄 / 量贩式KTV"", ""amap_best_name"": ""酷秀KTV·派对(慈云寺店)"", ""amap_best_score"": ""0.6316"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:46:33
G3vBEH7Ok7HSSCWV,唱吧麦颂KTV(松园路店),府学路25号,昌平区,116.250913,40.22162,4.6,577.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": """", ""mentions"": ""8"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": """", ""mentions"": ""1"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": """", ""mentions"": ""8"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": """", ""mentions"": ""2"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": """", ""mentions"": ""4"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 昌平镇 / 量贩式KTV"", ""amap_best_name"": ""唱吧麦颂KTV(松园路店)"", ""amap_best_score"": ""1.0000"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:46:33
k8la0UrCOkD5uZar,魅KTV·AI辅唱(大悦春风里店),北三环东路33号苏宁易购西侧4层,东城区,116.409872,39.969401,3.9,53.0,,,"[{""title"": ""欢唱时长（评论提及）"", ""price_hint"": """", ""mentions"": ""3"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": """", ""mentions"": ""9"", ""source"": ""review_text""}]",2.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 黄村 / 量贩式KTV"", ""amap_best_name"": ""魅KTV·AI辅唱(安贞桥店)"", ""amap_best_score"": ""0.6667"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""91""}",search+review_api+offline_enriched,2026-02-14 23:46:33
G8C345uJAqmltHcK,唱吧麦颂KTV(石景山台湾街店),北京城区鲁谷路台湾街c区B1层,石景山区,116.239469,39.904182,3.6,1650.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""94,238,200"", ""mentions"": ""8"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""94,238,200"", ""mentions"": ""3"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""94,238,200"", ""mentions"": ""19"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""94,238,200"", ""mentions"": ""5"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""94,238,200"", ""mentions"": ""2"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 鲁谷商圈 / 量贩式KTV"", ""amap_best_name"": ""唱吧麦颂KTV(石景山台湾街店)"", ""amap_best_score"": ""1.0000"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:46:34
k2AVTwLzP96Lnn2y,麦颂KTV(湾里王府井店),王府井大街253号五层001,东城区,116.410471,39.914313,4.4,87.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": """", ""mentions"": ""7"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": """", ""mentions"": ""5"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": """", ""mentions"": ""9"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": """", ""mentions"": ""2"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": """", ""mentions"": ""5"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 土桥 / 量贩式KTV"", ""amap_best_name"": ""魅KTV(王府井步行街店)"", ""amap_best_score"": ""0.6000"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:46:34
G9Y7iCHC0th66DeZ,唱吧麦颂ktv(大钟寺店),北京城区四道口2号院1号楼2层220号,海淀区,116.345375,39.960576,4.2,1531.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": """", ""mentions"": ""5"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": """", ""mentions"": ""4"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": """", ""mentions"": ""7"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": """", ""mentions"": ""5"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": """", ""mentions"": ""7"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 北下关商圈 / 量贩式KTV"", ""amap_best_name"": ""唱吧麦颂KTV(大钟寺店)"", ""amap_best_score"": ""1.0000"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:46:35
G25ohDfxZz8F9can,唱吧麦颂KTV(顺义鲁能美丽汇店),乾安路13号鲁能美丽汇购物中心F2层,顺义区,116.652259,40.179084,4.4,343.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""29"", ""mentions"": ""7"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""29"", ""mentions"": ""9"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""29"", ""mentions"": ""8"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""29"", ""mentions"": ""10"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""29"", ""mentions"": ""6"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 马坡牛栏山镇 / 量贩式KTV"", ""amap_best_name"": ""唱吧麦颂KTV(鲁能美丽汇购物中心店)"", ""amap_best_score"": ""0.8000"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:46:35
k3amrEqD1mAN4Z92,五方量贩式主题KTV(方庄店),方庄镇蒲芳路1-6方庄方城园美食街比格比萨地下室,丰台区,116.436567,39.866249,3.5,592.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""108,20"", ""mentions"": ""4"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""108,20"", ""mentions"": ""5"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""108,20"", ""mentions"": ""14"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""108,20"", ""mentions"": ""3"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""108,20"", ""mentions"": ""12"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 方庄/蒲黄榆 / 量贩式KTV"", ""amap_best_name"": ""魅KTV(方庄店)"", ""amap_best_score"": ""0.6667"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:46:36
k7KSwjIoPwc6ou3h,酷秀KTV(慈云寺店),北京城区八里庄东里樱辉财富广场4楼401,朝阳区,116.496022,39.916014,4.6,1169.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""40"", ""mentions"": ""11"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""40"", ""mentions"": ""7"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""40"", ""mentions"": ""8"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""40"", ""mentions"": ""5"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""40"", ""mentions"": ""11"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 慈云寺/八里庄 / 量贩式KTV"", ""amap_best_name"": ""酷秀KTV·派对(慈云寺店)"", ""amap_best_score"": ""0.8889"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:46:36
H1XO8UunIONA9tuH,π對星·派对KTV(慧谷国际店),樊阳路51号慧谷国际B1-111,丰台区,116.312525,39.828275,4.8,1840.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""68"", ""mentions"": ""2"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""68"", ""mentions"": ""4"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""68"", ""mentions"": ""14"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""68"", ""mentions"": ""12"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""68"", ""mentions"": ""10"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 花乡/新发地 / 量贩式KTV"", ""amap_best_name"": ""派对星(慧谷国际店)"", ""amap_best_score"": ""0.8571"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:46:37
k9AM7dZHZ9BcEHhW,魅KTV·AI辅唱(洋桥物美店),北三环东路33号苏宁易购西侧4层,东城区,116.409872,39.969401,4.3,373.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": """", ""mentions"": ""4"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": """", ""mentions"": ""4"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": """", ""mentions"": ""7"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": """", ""mentions"": ""5"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": """", ""mentions"": ""7"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 洋桥/木樨园 / 量贩式KTV"", ""amap_best_name"": ""魅KTV·AI辅唱(安贞桥店)"", ""amap_best_score"": ""0.7826"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:46:37
k5tm26EdZOvkOwgn,唱吧麦颂KTV(上地华联店),农大南路1号院1号楼上地华联南侧下沉广场B1层,海淀区,116.311686,40.027716,4.2,2340.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""38"", ""mentions"": ""2"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""38"", ""mentions"": ""7"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""38"", ""mentions"": ""11"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""38"", ""mentions"": ""5"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""38"", ""mentions"": ""5"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 上地商圈 / 量贩式KTV"", ""amap_best_name"": ""唱吧麦颂KTV(北京上地华联店)"", ""amap_best_score"": ""1.0000"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:46:38
HaTiUlsqEWAGkStE,酷秀KTV(亚运村店),北京城区安立路99号名人国际大酒店4F,朝阳区,116.407034,39.995784,4.8,174.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": """", ""mentions"": ""5"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": """", ""mentions"": ""1"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": """", ""mentions"": ""14"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": """", ""mentions"": ""3"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": """", ""mentions"": ""13"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 亚运村商圈 / 量贩式KTV"", ""amap_best_name"": ""酷秀KTV(亚运村店)"", ""amap_best_score"": ""1.0000"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:46:38
iTigC7bvCAOWXxrQ,壹号量贩式KTV(延庆大厦店),黄寺大街路15号佰隆大厦2层,朝阳区,116.388577,39.963499,4.8,82.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": """", ""mentions"": ""1"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": """", ""mentions"": ""3"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": """", ""mentions"": ""4"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": """", ""mentions"": ""2"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": """", ""mentions"": ""9"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""延庆区 / 延庆城区 / 量贩式KTV"", ""amap_best_name"": ""唱吧麦颂KTV(佰隆大厦店)"", ""amap_best_score"": ""0.5000"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:46:38
k1fFfpOlNvJEDMEN,宝乐迪量贩KTV(熙悦天街店),熙悦天街B馆6层05-06,房山区,116.184978,39.734157,3.6,519.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""100,180,120"", ""mentions"": ""2"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""100,180,120"", ""mentions"": ""11"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""100,180,120"", ""mentions"": ""13"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""100,180,120"", ""mentions"": ""3"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""100,180,120"", ""mentions"": ""11"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 良乡 / 量贩式KTV"", ""amap_best_name"": ""宝乐迪KTV(北京房山熙悦天街店)"", ""amap_best_score"": ""0.9091"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:46:39
FRHN4UozYb384iEo,铂金汇KTV,北京城区中国松林西路5号,房山区,116.158052,39.75812,3.3,19.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": """", ""mentions"": ""1"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": """", ""mentions"": ""3"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": """", ""mentions"": ""1"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": """", ""mentions"": ""4"", ""source"": ""review_text""}]",4.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 亦庄 / 量贩式KTV"", ""amap_best_name"": ""金海阁娱乐汇"", ""amap_best_score"": ""0.4444"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""37""}",search+review_api+offline_enriched,2026-02-14 23:46:39
FpSK3WPyBn2jra8G,咏歌汇量贩KTV(双井店),美里食光商场(北京西站地铁站1东北入口步行370米),海淀区,116.322825,39.897475,3.6,257.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""10"", ""mentions"": ""2"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""10"", ""mentions"": ""3"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""10"", ""mentions"": ""4"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""10"", ""mentions"": ""14"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""10"", ""mentions"": ""12"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 劲松/潘家园 / 量贩式KTV"", ""amap_best_name"": ""咏歌汇量贩式KTV(北京西站店)"", ""amap_best_score"": ""0.7500"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:46:40
G5k5XSovzzwqExK4,星聚会KTV(宝迪商业中心店),北京城区丹棱街甲1号6层601-03号,海淀区,116.314805,39.979257,4.8,83.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""88,128"", ""mentions"": ""6"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""88,128"", ""mentions"": ""4"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""88,128"", ""mentions"": ""8"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""88,128"", ""mentions"": ""2"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""88,128"", ""mentions"": ""9"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 北七家商圈 / 量贩式KTV"", ""amap_best_name"": ""星聚会ktv(中关村领展店)"", ""amap_best_score"": ""0.6087"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:46:40
l7ftlQatShZbfg66,39度量贩KTV(北京西站店),美里食光商场(北京西站地铁站1东北入口步行370米),海淀区,116.322825,39.897475,3.9,428.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": """", ""mentions"": ""9"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": """", ""mentions"": ""8"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": """", ""mentions"": ""14"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": """", ""mentions"": ""6"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": """", ""mentions"": ""3"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 北京西站/六里桥 / 量贩式KTV"", ""amap_best_name"": ""咏歌汇量贩式KTV(北京西站店)"", ""amap_best_score"": ""0.6250"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:46:41
